TEM_type,Tchm0,Tccm0,N0,I0,eta0,aTEM,aTE,Ncoup,hTEM,mTEM,prop,fin_type,hhm,deltahm,shaghm,dekvhm,ledhm,lbdNTEG,roNTEG,lbdOTEG,roOTEG,Lpolez,nTEMrowmax,rowmax,wbefdif,Thm0,Thmpr,wcment,Tcm0,Tcmpr,rtchmmax,rtcwmax,d,Ne,alphaGD,gDT,Pus_full
HZ-14,523.0,323.0,15.0,9.0,0.045,0.06,0.005,49.0,0.00508,0.049,1.0,Рп-42-3-14,0.0416,0.0006,0.0065,0.01035,0.0135,300.0,8000.0,300.0,8000.0,0.3,50.0,20.0,49.795179283833576,611.2784061727941,461.2784061727941,1.1716492883540537,303.8942885891588,372.38732463860816,2988.352491979327,60152.71072270096,0.0404278159216119,3121.637601587615,1.7655401121179717,0.2139397211576973,32971.80764993439
